listing_name,listing_price,listing_shipping_price,listing_color,listing_brand,keyword_brand_new,keyword_in_box,keyword_authentic,keyword_rare,keyword_limEdit,keyword_deadstock,keyword_classic,keyword_retro,keyword_vintage,keyword_OG,keyword_lifestyle,keyword_casual,keyword_athletic,keyword_running,keyword_basketball,keyword_low,keyword_mid,keyword_high,keyword_shoes,keyword_sneakers
�??nike air jordan 11 retro low ie bred 2021 mens size 11 black red 919712 023�??,$239,$0,Black,Air Jordan,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
�??nike air jordan 6 retro bordeaux ct8529-063 mens size 13 brand new�??,$220,$18.35,Black,Air Jordan,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
[554724-073] nike air jordan 1 mid black/white-light smoke grey men's size 8,$243,$0,Black,Air Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
[brand new] size 9 jordan 1 retro high og pollen 555088-701,$215,$0,Black,Air Jordan,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"[nike] air jordan 1 mid ""bred"" shoes sneakers - black/gym red/white(554724-074)",$179.98,$0,Black,Air Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
07 nike air jordan iii 3 retro og white fire red cement grey black 136064-161 11,$299.99,$0,Black,Air Jordan,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
100% authentic jordan 1 retro high black gym red size 5,$330,$0,Black,Air Jordan,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
100% authentic�?��?�air jordan retro 1 high og patina rust shadow mint size 9 ds �??,$199.98,$19.98,Black,Air Jordan,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2003 nike air jordan retro xii 12 nubuck- 136001-014 -size 10 new,$575,$25,Black,Air Jordan,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2011 nike air jordan 12 xii retro low black varsity red size 11. 308317-001 bred,$329.99,$0,Black,Air Jordan,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2011 nike air jordan 3 iii retro bhm black gold size 8. 455657-001,$340,$0,Black,Air Jordan,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017 nike air jordan 1 retro high og royal black/royal-white size 8 - 555088 007,$515,$13.55,Black,Air Jordan,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2017 nike air jordan 1 retro high og triple black red size 13. 555088-022,$499.99,$0,Black,Air Jordan,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"2017 nike jordan retro 8 ""bred"" deadstock black/gym red/grey size 10 305381-022",$339.98,$0,Black,Air Jordan,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019 nike air jordan 1 retro high og gym red us size 6y 575441 061 new ds,$289.89,$14.95,Black,Air Jordan,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2020 nike air jordan 1 i retro high black metallic gold 555088 032 size 10,$189.99,$11.15,Black,Air Jordan,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2020 nike air jordan 1 mid hyper royal blue black men's size 12 new 554724-077,$195,$21.15,Black,Air Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2020 nike air jordan 1 mid metallic gold black white dc1419-700 men size 8,9,10",$139.99,$0,Black,Air Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020 nike air jordan 1 retro high og black royal white size 11. 555088-041,$380,$0,Black,Air Jordan,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2020 nike air jordan 1 retro high og satin black gym redsize11 ( 555088-060 ),$249.99,$0,Black,Air Jordan,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2020 nike air jordan 5 retro men�??s 10 deadstock! true white fire red-black!new,$229.99,$0,Black,Air Jordan,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020 nike air jordan 5 retro men�??s 11 deadstock! true white fire red-black!new,$229.99,$0,Black,Air Jordan,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020 nike air jordan 6 vi retro dmp black gold size 11. ct4954-007,$280,$0,Black,Air Jordan,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021 nike air jordan 1 high retro electro orangesize9 555088 180 white black,$205,$13.55,Black,Air Jordan,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2021 nike air jordan 1 mid pastel black toe grade school - 554725-175 brand new,$129.77,$16.21,Black,Air Jordan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021 nike air jordan 1 mid pollen white black menssize9 554724-177,$149.23,$14.23,Black,Air Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021 nike air jordan 5 retro moonlight oreo size 10 men in hand fast shipping,$221.99,$12.71,Black,Air Jordan,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
air jordan 1 black metallic gold brand new size 10 with box,$260,$11,Black,Air Jordan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
air jordan 1 hi flyease black/white/hyper royal new in box size 7y gs,$165,$14.25,Black,Air Jordan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
air jordan 1 hi flyease red black & smoke gray size 14 men newly released!,$249.99,$13.55,Black,Air Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
air jordan 1 high flyease black/hyper royal-white size 8 men cq3835-041,$190,$19,Black,Air Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
air jordan 1 high retro og 'pollen' 555088 701 us men size 11,$209,$0,Black,Air Jordan,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
air jordan 1 high zoom air athletic sneakers size 8 #cw2414 001 (box no lid ),$159.99,$21.15,Black,Air Jordan,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
air jordan 1 high zoom air cmft gym red/black white size us 9 ct0978600,$170,$13.55,Black,Air Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"air jordan 1 low ""all star"" 2021 - size 7 mens - deadstock",$125,$17.57,Black,Air Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"air jordan 1 low ""court purple white"" 553558-500",$199.99,$0,Black,Air Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
air jordan 1 low (gs) 553560-403 unversity blue blacksize5,$104.99,$0,Black,Air Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
air jordan 1 low / white / gym red-black,$130,$21.15,Black,Air Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
air jordan 1 low black medium grey men�??s size 10 new 553558-040,$165,$14.25,Black,Air Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
air jordan 1 low black white grey 7 - 11 553558-040,$139.95,$0,Black,Air Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
air jordan 1 low gs laser blue ct1564-004 black blue white new ships now,$154.97,$0,Black,Air Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
air jordan 1 low gym red/black 553560-605 grade school size 7y reverse bred,$120,$9.3,Black,Air Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
air jordan 1 low mens 553558-118 black/white/red athletic shoes size 12,$128.99,$12,Black,Air Jordan,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
air jordan 1 low og �??chinese new year�??,$430,$11.37,Black,Air Jordan,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
