listing_name,listing_url,listing_price,listing_shipping_price,listing_authenticity,listing_Seller,listing_Seller_url,listing_Seller_rating,listing_color,listing_brand,listing_model,listing_size
adidas superstar x yohji yamamoto 27cm us9 red black,,$544.13,20,"",neko8store,https://www.ebay.com/usr/neko8store?_trksid=p2047675.l2559,98.8% Positive feedback,Black,adidas,Superstar,
adidas superstar🔥us mens size 12 white/navy/red rare argyle pattern new vintage,,$185,20.2,Authenticity Guarantee,alcatrazmedia,https://www.ebay.com/usr/alcatrazmedia?_trksid=p2047675.l2559,100% Positive feedback,Red,adidas,,Size 12
adidas superstar🔥us mens size 12 white/navy/red rare argyle pattern new vintage,,$185,20.2,Authenticity Guarantee,alcatrazmedia,https://www.ebay.com/usr/alcatrazmedia?_trksid=p2047675.l2559,100% Positive feedback,Red,adidas,Superstar,Size 12
adidas swift run blue/white men’s shoes size 12,,$118,25.4,"",scolaenterprise,https://www.ebay.com/usr/scolaenterprise?_trksid=p2047675.l2559,100% Positive feedback,Blue,adidas,,Size 12
adidas swift run mens shoes scarlet-cloud white bd7795,,$79.95,0,"","","","",Red,adidas,,
adidas swift run mens shoes scarlet-cloud white bd7795,,$159.9,0,"",right_boot_forward,https://www.ebay.com/usr/right_boot_forward?_trksid=p2047675.l2559,99.6% Positive feedback,Red,adidas,,
adidas swift run mens size 13 casual running shoe black white training sneaker,,$255.96,0,"",jamjoathletics,https://www.ebay.com/usr/jamjoathletics?_trksid=p2047675.l2559,99.9% Positive feedback,Black,adidas,,Size 13
adidas swift run x mens black white running trainers - 11 us,,$98,21,"","","","",Black,adidas,,
adidas swift run x mens black white running trainers - 11 us,,$294,63,"","","","",White,adidas,,
"adidas swift run x men's shoes, fy2115, collegiate navy, size us 14 (new in box)",,$115.98,27.1,"","","","",Blue,adidas,,
adidas swift run x plr shoes mens size 12 sneakers white fy2111 nwt,,$58,9.1,"","","","",White,adidas,,Size 12
adidas swift run x plr shoes mens size 12 sneakers white fy2111 nwt,,$116,18.2,"",bountynomad_shop,https://www.ebay.com/usr/bountynomad_shop?_trksid=p2047675.l2559,100% Positive feedback,White,adidas,,Size 12
adidas tech fall 2.0 tokyo wrestling gw2397 footwear white core black solar red,,$338,0,"",rioxxrinaxjapan,https://www.ebay.com/usr/rioxxrinaxjapan?_trksid=p2047675.l2559,99.7% Positive feedback,White,adidas,,
adidas tech response 2.0 golf shoes new - choose color & size!,,$109.98,0,"",carlsgolfland,https://www.ebay.com/usr/carlsgolfland?_trksid=p2047675.l2559,99.3% Positive feedback,White,adidas,,
adidas temper run pride mens eg1077 off white blue ice yellow shoes size 10,,$199.98,0,"","","","",Blue,adidas,,Size 10
"adidas ten rebound high mens sneakers shoes casual - black,white",,$179.98,0,"",official_shoebacca,https://www.ebay.com/usr/official_shoebacca?_trksid=p2047675.l2559,98.5% Positive feedback,White,adidas,,
"adidas terrex agravic flow trail mens running sneakers shoes - black,green -",,$109.99,0,Authenticity Guarantee,"","","",Black,adidas,,
"adidas terrex agravic flow trail mens running sneakers shoes - black,green -",,$219.98,0,Authenticity Guarantee,official_shoebacca,https://www.ebay.com/usr/official_shoebacca?_trksid=p2047675.l2559,98.5% Positive feedback,Black,adidas,,
adidas terrex agravic tr men's triple black traxion trail sneakers hiking shoe,,$143.98,0,"",kemonte-42,https://www.ebay.com/usr/kemonte-42?_trksid=p2047675.l2559,99.7% Positive feedback,Black,adidas,,
adidas terrex agravic trail running fx6914 us 13m $80,,$117.98,20.3,"",1531erick,https://www.ebay.com/usr/1531erick?_trksid=p2047675.l2559,100% Positive feedback,Blue,adidas,,
adidas terrex ax3 men's hiking shoes,,$265.94,0,Authenticity Guarantee,namtrag1,https://www.ebay.com/usr/namtrag1?_trksid=p2047675.l2559,99% Positive feedback,Black,adidas,,
"adidas terrex climacool cc voyager parley mens running shoes, navy blue, size 9",,$118,0,"",cumminsinky,https://www.ebay.com/usr/cumminsinky?_trksid=p2047675.l2559,100% Positive feedback,Blue,adidas,,Size 9
adidas terrex eastrail gtx hiking mens hiking sneakers shoes casual - black -,,$99.99,0,"","","","",Black,adidas,,
adidas terrex eastrail gtx hiking mens hiking sneakers shoes casual - black -,,$199.98,0,"",official_shoebacca,https://www.ebay.com/usr/official_shoebacca?_trksid=p2047675.l2559,98.5% Positive feedback,Black,adidas,,
"adidas terrex eastrail hiking mens hiking sneakers shoes casual - black,blue",,$179.97,0,"",official_shoebacca,https://www.ebay.com/usr/official_shoebacca?_trksid=p2047675.l2559,98.5% Positive feedback,Black,adidas,,
adidas terrex eastrail hiking trail running shoes bc0973 black men's size 9,,$149.88,0,"","","","",Black,adidas,,Size 9
adidas terrex free hiker cold.rdy hiking boots men's sizes 8-11 shoes - fu7217,,$440,0,Authenticity Guarantee,immaculatest,https://www.ebay.com/usr/immaculatest?_trksid=p2047675.l2559,100% Positive feedback,Black,adidas,,
adidas terrex free hiker gtx gore-tex hiking boot bold blue fz3368 [mens size],,$339.94,0,Authenticity Guarantee,shophova,https://www.ebay.com/usr/shophova?_trksid=p2047675.l2559,100% Positive feedback,Blue,adidas,,
adidas terrex free hiker gtx gore-tex triple black hiking fv5497 [men's size],,$333,0,Authenticity Guarantee,shophova,https://www.ebay.com/usr/shophova?_trksid=p2047675.l2559,100% Positive feedback,Black,adidas,,
adidas terrex free hiker primeblue hiking men’s shoes fz3626 size 12,,$148.95,0,Authenticity Guarantee,"","","",Blue,adidas,,Size 12
adidas terrex free hiker primeblue hiking men’s shoes fz3626 size 12,,$297.9,0,Authenticity Guarantee,polshap_66,https://www.ebay.com/usr/polshap_66?_trksid=p2047675.l2559,90.3% Positive feedback,Blue,adidas,,Size 12
adidas terrex hikster mid hiking mens hiking sneakers shoes casual -,,$299.98,0,Authenticity Guarantee,official_shoebacca,https://www.ebay.com/usr/official_shoebacca?_trksid=p2047675.l2559,98.5% Positive feedback,Black,adidas,,
adidas terrex snowpitch cold.rdy hiking (core black/scarlet) men shoes fv7957,,$280,0,Authenticity Guarantee,o0gana0o,https://www.ebay.com/usr/o0gana0o?_trksid=p2047675.l2559,98.3% Positive feedback,Red,adidas,,
adidas terrex speed nlb trail mens running sneakers shoes - blue - size 10,,$219.98,0,Authenticity Guarantee,official_shoebacca,https://www.ebay.com/usr/official_shoebacca?_trksid=p2047675.l2559,98.5% Positive feedback,Blue,adidas,,Size 10
adidas terrex swift gore-tex r3 black grey hiking boot gy507 fw2769 [men's size],,$117,0,Authenticity Guarantee,"","","",Black,adidas,,
adidas terrex swift gore-tex r3 black grey hiking boot gy507 fw2769 [men's size],,$234,0,Authenticity Guarantee,shophova,https://www.ebay.com/usr/shophova?_trksid=p2047675.l2559,100% Positive feedback,Black,adidas,,
adidas terrex swift r2 gtx hiking mens hiking sneakers shoes casual - black -,,$279.98,0,Authenticity Guarantee,official_shoebacca,https://www.ebay.com/usr/official_shoebacca?_trksid=p2047675.l2559,98.5% Positive feedback,Black,adidas,,
adidas terrex swift r2 mid gore-tex men's black lifestyle hiking sneakers shoes,,$256,29.9,"","","","",Black,adidas,,
adidas terrex swift solo approach shoes men's outdoor trekking hiking shoes,,$200,0,"",motofanstore,https://www.ebay.com/usr/motofanstore?_trksid=p2047675.l2559,98.6% Positive feedback,Blue,adidas,,
adidas terrex swift solo fx9323 men's sneakers,,$175.8,36,"",sneaker-house,https://www.ebay.com/usr/sneaker-house?_trksid=p2047675.l2559,99.8% Positive feedback,Black,adidas,,
adidas terrex tracerocker goretex shoes navy grey,,$109.95,0,Authenticity Guarantee,boardparadise,https://www.ebay.com/usr/boardparadise?_trksid=p2047675.l2559,94.2% Positive feedback,Blue,adidas,,
adidas terrex tracerocker goretex shoes navy grey,,$109.95,0,Authenticity Guarantee,boardparadise,https://www.ebay.com/usr/boardparadise?_trksid=p2047675.l2559,94.2% Positive feedback,Blue,adidas,Racer,
adidas terrex two parley outdoor/ trail shoes men's size 12 - fu7685 - new,,$198,28.5,"","","","",Blue,adidas,,Size 12
adidas terrex two ultra parley trail mens running sneakers shoes - blue -,,$219.98,0,Authenticity Guarantee,official_shoebacca,https://www.ebay.com/usr/official_shoebacca?_trksid=p2047675.l2559,98.5% Positive feedback,Blue,adidas,,
adidas texas a&m aggies gameday luxe d70007 issue sneakers shoes ultraboost 8 9,,$199.98,26.9,"","","","",Red,adidas,,
adidas texas a&m aggies gameday luxe d70007 issue sneakers shoes ultraboost 8 9,,$99.99,13.45,"","","","",Red,adidas,Ultra Boost,
adidas tischtennis 'espania' sizes 7 8 8 9 9 10 blue/yellow/red fv1201,,$165.94,55.32,"",dassleresales-16,https://www.ebay.com/usr/dassleresales-16?_trksid=p2047675.l2559,99.5% Positive feedback,Red,adidas,,
adidas tischtennis white/silver sizes 7 7 8 8 9 9 10 originals fx5645,,$82.97,27.66,"","","","",White,adidas,,
adidas tischtennis white/silver sizes 7 7 8 8 9 9 10 originals fx5645,,$165.94,55.32,"",dassleresales-16,https://www.ebay.com/usr/dassleresales-16?_trksid=p2047675.l2559,99.5% Positive feedback,White,adidas,,
"adidas t-mac 1 mens basketball sneakers shoes casual - black,blue,white -",,$279.98,0,Authenticity Guarantee,official_shoebacca,https://www.ebay.com/usr/official_shoebacca?_trksid=p2047675.l2559,98.5% Positive feedback,Blue,adidas,,
adidas tmac 1-mcdonalds t-mac sauce red gold men classic basketball shoes fx2075,,$149.99,0,"","","","",Red,adidas,,
adidas tmac 1-mcdonalds t-mac sauce red gold men classic basketball shoes fx2075,,$149.99,0,"","","","",Red,adidas,D.O.N.,
adidas t-mac 2 all star evo red blue size 11 mismatched new restomod tmac,,$399.98,19.98,Authenticity Guarantee,bennybenchan,https://www.ebay.com/usr/bennybenchan?_trksid=p2047675.l2559,98.4% Positive feedback,Blue,adidas,,Size 11
adidas t-mac 2 evo restomod royal blue all star tracy mcgrady size 10,,$329.98,0,Authenticity Guarantee,lvrekal,https://www.ebay.com/usr/lvrekal?_trksid=p2047675.l2559,100% Positive feedback,Blue,adidas,,Size 10
adidas t-mac 2 evo restomod white blue fx4993 tracy mcgrady us men’s size 10,,$400,0,Authenticity Guarantee,"","","",Blue,adidas,,Size 10
adidas tmac 2 restomod - mens h67327 white/navy blue/scarlet shoes,,$257.98,29.9,Authenticity Guarantee,"","","",Red,adidas,,
adidas t-mac 2 restomod black royal blue 2021 fx4992 men’s brand nwb size 10,,$525,0,Authenticity Guarantee,"","","",Blue,adidas,,Size 10
"adidas t-mac 2.0 restomod mens basketball sneakers shoes casual - black,blue",,$199.98,0,"",official_shoebacca,https://www.ebay.com/usr/official_shoebacca?_trksid=p2047675.l2559,98.5% Positive feedback,Blue,adidas,,
"adidas t-mac 2.0 restomod mens basketball sneakers shoes casual - black,blue",,$109,0,Authenticity Guarantee,t0nym4c,https://www.ebay.com/usr/t0nym4c?_trksid=p2047675.l2559,99.1% Positive feedback,Blue,adidas,,
adidas t-mac 2.0 restomod mens basketball sneakers shoes casual - blue -,,$199.98,0,"",official_shoebacca,https://www.ebay.com/usr/official_shoebacca?_trksid=p2047675.l2559,98.5% Positive feedback,Blue,adidas,,
adidas tmac 3 asg 2016 green glow men size 9,,$300,9.8,Authenticity Guarantee,"","","",White,adidas,,Size 9
adidas tmac 3 asg 2016 green glow men size 9,,$600,19.6,Authenticity Guarantee,jinf_c,https://www.ebay.com/usr/jinf_c?_trksid=p2047675.l2559,"",White,adidas,,Size 9
adidas tmac boost millennium black red tracy mcgrady ds new nib nwb size 8,,$101,9.99,Authenticity Guarantee,cityofwinners,https://www.ebay.com/usr/cityofwinners?_trksid=p2047675.l2559,100% Positive feedback,Black,adidas,,Size 8
adidas tmac boost millennium black red tracy mcgrady ds new nib nwb size 8,,$101,9.99,Authenticity Guarantee,cityofwinners,https://www.ebay.com/usr/cityofwinners?_trksid=p2047675.l2559,100% Positive feedback,Black,adidas,Boosts,Size 8
adidas t-mac ii restomod all-star red basketball shoes size 11 ds new fx4065,,$359.98,0,Authenticity Guarantee,"","","",Red,adidas,,Size 11
adidas t-mac ii restomod all-star red basketball shoes size 12 ds new fx4065,,$359.98,0,Authenticity Guarantee,"","","",Red,adidas,,Size 12
adidas tmac millenium mens basketball shoes blue/red g27748 tracy mcgrady 8-11,,$329.97,0,Authenticity Guarantee,"","","",Red,adidas,,
adidas t-mac millennium 2 mens basketball sneakers shoes casual -,,$199.98,0,"",official_shoebacca,https://www.ebay.com/usr/official_shoebacca?_trksid=p2047675.l2559,98.5% Positive feedback,Black,adidas,,
adidas tmac millennium boost tracy mcgrady 'black/red' - men's size 8 (ee3730 ),,$63.99,9.99,"","","","",Red,adidas,,Size 8
adidas tmac millennium boost tracy mcgrady 'black/red' - men's size 8 (ee3730 ),,$63.99,9.99,"","","","",Red,adidas,Boosts,Size 8
adidas t-mac millennium mens basketball sneakers shoes casual - white - size,,$234.9,0,Authenticity Guarantee,official_shoebacca,https://www.ebay.com/usr/official_shoebacca?_trksid=p2047675.l2559,98.5% Positive feedback,White,adidas,,
adidas t-mac millennium men's shoes scarlet-gold metallic g28376,,$339.2,66.95,"","","","",Red,adidas,,
adidas tmac millennium tracy mcgrady black red ee3730 basketball size 13,,$195,30,"","","","",Red,adidas,,Size 13
adidas tmac millennium tracy mcgrady black red ee3730 rockets basketball size 14,,$195,30,"","","","",Red,adidas,,Size 14
adidas t-mac millennium x tracy mcgrady mens basketball sneakers shoes casual,,$69.99,0,"",official_shoebacca,https://www.ebay.com/usr/official_shoebacca?_trksid=p2047675.l2559,98.5% Positive feedback,Black,adidas,,
adidas t-mac millennium x tracy mcgrady mens basketball sneakers shoes casual,,$199.98,0,"",official_shoebacca,https://www.ebay.com/usr/official_shoebacca?_trksid=p2047675.l2559,98.5% Positive feedback,Red,adidas,,
adidas top ten espn size 10 men’s shoes gz1072 brand new *order confirmed*,,$457.8,21.7,Authenticity Guarantee,"","","",White,adidas,,Size 10
adidas top ten espn size 11 men’s shoes gz1072,,$199,9.8,Authenticity Guarantee,"","","",White,adidas,,Size 11
adidas top ten espn size 11 men’s shoes gz1072,,$398,19.6,Authenticity Guarantee,ilroily-xsjjaaeons,https://www.ebay.com/usr/ilroily-xsjjaaeons?_trksid=p2047675.l2559,96.6% Positive feedback,White,adidas,,Size 11
adidas top ten hi (rb) black gold patent men's size 9 (fx7873),,$200,0,Authenticity Guarantee,"","","",Black,adidas,,Size 9
adidas top ten hi (rb) black green red patent fx7874 men’s size 10,,$279.94,0,Authenticity Guarantee,"","","",Red,adidas,,Size 10
adidas top ten hi (rb) black green red patent fx7874 men’s size 9,,$227.4,0,Authenticity Guarantee,"","","",Black,adidas,,Size 9
adidas top ten hi (rb) black green red patent fx7874 men’s size 9,,$200,0,Authenticity Guarantee,"","","",Red,adidas,,Size 9
adidas top ten hi (rb) black green red patent men's size 11 (fx7874),,$258,18.6,Authenticity Guarantee,"","","",Red,adidas,,Size 11
adidas top ten hi mens ef6368 glory red gold metallic white shoes size 10,,$340,44,"","","","",Red,adidas,,Size 10
adidas top ten hi rb black green red patent leather fx7874 men’s size 10,,$424.96,0,Authenticity Guarantee,"","","",Red,adidas,,Size 10
adidas top ten hi shoes glory blue / orbit gray eg5517 - mens size 10,,$209.9,0,Authenticity Guarantee,"","","",Blue,adidas,,Size 10
"adidas top ten hi star wars boba fett shoes (fz3465) sizes: 6, 7 - ships fast",,$594,0,Authenticity Guarantee,"","","",Red,adidas,,
adidas top ten hi youth shoes red scarlet white size 2 youth,,$99.98,0,"",smooth3224,https://www.ebay.com/usr/smooth3224?_trksid=p2047675.l2559,100% Positive feedback,Red,adidas,,
adidas top ten high trae young 'ice trae' sneakers size 11. mens,,$417,29.4,Authenticity Guarantee,"","","",White,adidas,,Size 11
adidas top ten low (mens size 10) retro basketball shoe red white sneaker new,,$224,0,Authenticity Guarantee,jamjoathletics,https://www.ebay.com/usr/jamjoathletics?_trksid=p2047675.l2559,99.9% Positive feedback,White,adidas,,Size 10
adidas top ten low rb red white silver sz 10 fx7882 fashion sneaker basketball,,$95,0,"","","","",Red,adidas,,
adidas top ten low rb red white silversize10 fx7882 fashion sneaker basketball,,$95,0,"","","","",Red,adidas,,
adidas top ten low rb red white silvr 9 fx7882 fashion sneaker basketball shoe,,$190,0,"","","","",Red,adidas,,
adidas top ten rb low trainers sneakers athletic men shoes white/red size 10 new,,$100,0,Authenticity Guarantee,"","","",Red,adidas,,Size 10
adidas top ten rb low trainers sneakers athletic men shoes white/red size 10 new,,$200,0,Authenticity Guarantee,godheis-1,https://www.ebay.com/usr/godheis-1?_trksid=p2047675.l2559,99.5% Positive feedback,Red,adidas,,Size 10
